season,game_pk,game_date,game_id,team,opponent,home_away,outcome,actual_outcome,positive_rule_count,negative_rule_count,positive_score,negative_score,net_score,top_positive_rules,top_negative_rules,validation_mode,test_season
2024,747813,2024-03-25,MIN@ATL,ATL,MIN,home,team_early_deficit_scored_next2,0,5,0,0.2339,0,0.2339,team_l10_post5_rpg_bucket+opponent_l10_post5_allowed_bucket=low_lt_3_5__mid_3_5_4_5(+0.058) | opponent_l10_post5_allowed_bucket=mid_3_5_4_5(+0.045) | home_away=home(+0.044) | tag_live_rebound_watch=yes(+0.044) | tag_home_scoring_spot=yes(+0.043),,leave_one_season_out,2024
2024,747815,2024-03-25,TOR@PIT,TOR,PIT,away,team_won,0,4,2,0.3629,-0.1225,0.2404,opponent_strength_bucket=lt_40(+0.111) | team_strength_gap_bucket=plus_10_plus(+0.102) | l10_rpg_bucket+opponent_strength_bucket=mid_3_5_4_5__lt_40(+0.090) | home_away+opponent_strength_bucket=away__lt_40(+0.059),home_away+l10_rpg_bucket=away__mid_3_5_4_5(-0.064) | team_strength_bucket=40_45(-0.059),leave_one_season_out,2024
2024,747815,2024-03-25,TOR@PIT,TOR,PIT,away,team_runs_4plus,0,7,1,0.4939,-0.0607,0.4332,opponent_strength_bucket=lt_40(+0.106) | home_away+opponent_strength_bucket=away__lt_40(+0.097) | team_strength_gap_bucket=plus_10_plus(+0.091) | l10_rpg_bucket+opponent_strength_bucket=mid_3_5_4_5__lt_40(+0.072) | opponent_starter_bad_start_rate_bucket=very_high_75_plus(+0.045),opponent_l10_allowed4_rate_bucket=low_lt_30(-0.061),leave_one_season_out,2024
2024,747815,2024-03-25,TOR@PIT,TOR,PIT,away,team_runs_5plus,0,3,1,0.2834,-0.0425,0.2409,home_away+opponent_strength_bucket=away__lt_40(+0.103) | opponent_strength_bucket=lt_40(+0.092) | team_strength_gap_bucket=plus_10_plus(+0.089),opponent_l10_allowed2minus_rate_bucket=avg_45_60(-0.043),leave_one_season_out,2024
2024,747815,2024-03-25,TOR@PIT,TOR,PIT,away,game_total_9plus,0,1,0,0.089,0,0.089,home_away+opponent_strength_bucket=away__lt_40(+0.089),,leave_one_season_out,2024
2024,747815,2024-03-25,TOR@PIT,TOR,PIT,away,team_f5_runs_2plus,1,6,1,0.3061,-0.0528,0.2533,team_strength_gap_bucket=plus_10_plus(+0.063) | opponent_strength_bucket=lt_40(+0.057) | opponent_starter_kbb_bucket=weak_lt_8(+0.057) | opponent_starter_xfip_bucket=very_bad_5_25_plus(+0.045) | opponent_starter_ip_bucket=short_lt_4_3(+0.043),opponent_l10_allowed4_rate_bucket=low_lt_30(-0.053),leave_one_season_out,2024
2024,747815,2024-03-25,TOR@PIT,TOR,PIT,away,team_early_deficit_scored_next2,0,0,2,0,-0.1092,-0.1092,,offense_form_bucket+opponent_starter_ra9_bucket=40_45__very_bad_6_plus(-0.065) | home_away=away(-0.044),leave_one_season_out,2024
2024,747815,2024-03-25,TOR@PIT,PIT,TOR,home,team_won,1,2,3,0.1368,-0.2663,-0.1295,home_away+opponent_strength_bucket=home__40_45(+0.078) | opponent_strength_bucket=40_45(+0.059),team_strength_bucket=lt_40(-0.111) | team_strength_gap_bucket=minus_10_or_worse(-0.102) | l10_scored5_rate_bucket=low_lt_30(-0.053),leave_one_season_out,2024
2024,747815,2024-03-25,TOR@PIT,PIT,TOR,home,team_runs_4plus,1,2,4,0.0977,-0.2489,-0.1512,home_away+opponent_strength_bucket=home__40_45(+0.056) | opponent_strength_bucket=40_45(+0.042),team_strength_bucket=lt_40(-0.087) | team_strength_gap_bucket=minus_10_or_worse(-0.080) | offense_form_bucket=lt_40(-0.042) | opponent_l10_allowed4_rate_bucket=below_avg_30_45(-0.040),leave_one_season_out,2024
2024,747815,2024-03-25,TOR@PIT,PIT,TOR,home,team_runs_5plus,0,3,6,0.1481,-0.3698,-0.2217,home_away+opponent_strength_bucket=home__40_45(+0.056) | opponent_strength_bucket=40_45(+0.052) | opponent_starter_ip_bucket+opponent_l10_post5_allowed_bucket=missing__low_lt_3_5(+0.040),team_strength_bucket=lt_40(-0.091) | team_strength_gap_bucket=minus_10_or_worse(-0.074) | offense_form_bucket=lt_40(-0.062) | l10_scored5_rate_bucket=low_lt_30(-0.053) | l10_scored4_rate_bucket=low_lt_30(-0.048),leave_one_season_out,2024
2024,747815,2024-03-25,TOR@PIT,PIT,TOR,home,team_early_deficit_scored_next2,1,3,0,0.1771,0,0.1771,home_away+opponent_strength_bucket=home__40_45(+0.078) | home_away+l10_rpg_bucket=home__low_lt_3_5(+0.055) | home_away=home(+0.044),,leave_one_season_out,2024
2025,778557,2025-03-27,MIL@NYY,MIL,NYY,away,team_runs_5plus,0,10,0,0.4534,0,0.4534,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042),,leave_one_season_out,2025
2025,778557,2025-03-27,MIL@NYY,MIL,NYY,away,f5_total_4plus,0,10,1,0.473,-0.0599,0.4131,starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047) | opponent_starter_ip_bucket=missing(+0.047) | opponent_starter_kbb_bucket=missing(+0.047),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.060),leave_one_season_out,2025
2025,778557,2025-03-27,MIL@NYY,MIL,NYY,away,team_early_deficit_scored_next2,1,0,2,0,-0.1127,-0.1127,,home_away+opponent_strength_bucket=away__50_55(-0.071) | home_away=away(-0.042),leave_one_season_out,2025
2025,778557,2025-03-27,MIL@NYY,NYY,MIL,home,team_runs_5plus,0,10,0,0.4534,0,0.4534,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042),,leave_one_season_out,2025
2025,778557,2025-03-27,MIL@NYY,NYY,MIL,home,f5_total_4plus,0,10,1,0.473,-0.0599,0.4131,starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047) | opponent_starter_ip_bucket=missing(+0.047) | opponent_starter_kbb_bucket=missing(+0.047),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.060),leave_one_season_out,2025
2025,778557,2025-03-27,MIL@NYY,NYY,MIL,home,team_early_deficit_scored_next2,0,2,0,0.0848,0,0.0848,home_away+opponent_strength_bucket=home__50_55(+0.043) | home_away=home(+0.042),,leave_one_season_out,2025
2025,778556,2025-03-27,BAL@TOR,BAL,TOR,away,team_runs_5plus,1,10,0,0.4534,0,0.4534,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042),,leave_one_season_out,2025
2025,778556,2025-03-27,BAL@TOR,BAL,TOR,away,f5_total_4plus,1,10,1,0.473,-0.0599,0.4131,starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047) | opponent_starter_ip_bucket=missing(+0.047) | opponent_starter_kbb_bucket=missing(+0.047),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.060),leave_one_season_out,2025
2025,778556,2025-03-27,BAL@TOR,BAL,TOR,away,team_early_deficit_scored_next2,0,0,2,0,-0.1127,-0.1127,,home_away+opponent_strength_bucket=away__50_55(-0.071) | home_away=away(-0.042),leave_one_season_out,2025
2025,778556,2025-03-27,BAL@TOR,TOR,BAL,home,team_runs_5plus,0,10,0,0.4534,0,0.4534,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042),,leave_one_season_out,2025
2025,778556,2025-03-27,BAL@TOR,TOR,BAL,home,f5_total_4plus,1,10,1,0.473,-0.0599,0.4131,starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047) | opponent_starter_ip_bucket=missing(+0.047) | opponent_starter_kbb_bucket=missing(+0.047),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.060),leave_one_season_out,2025
2025,778556,2025-03-27,BAL@TOR,TOR,BAL,home,team_early_deficit_scored_next2,1,2,0,0.0848,0,0.0848,home_away+opponent_strength_bucket=home__50_55(+0.043) | home_away=home(+0.042),,leave_one_season_out,2025
2025,778553,2025-03-27,BOS@TEX,BOS,TEX,away,team_runs_5plus,1,10,0,0.4534,0,0.4534,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042),,leave_one_season_out,2025
2025,778553,2025-03-27,BOS@TEX,BOS,TEX,away,f5_total_4plus,1,10,1,0.473,-0.0599,0.4131,starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047) | opponent_starter_ip_bucket=missing(+0.047) | opponent_starter_kbb_bucket=missing(+0.047),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.060),leave_one_season_out,2025
2025,778553,2025-03-27,BOS@TEX,BOS,TEX,away,team_early_deficit_scored_next2,1,0,2,0,-0.1127,-0.1127,,home_away+opponent_strength_bucket=away__50_55(-0.071) | home_away=away(-0.042),leave_one_season_out,2025
2025,778553,2025-03-27,BOS@TEX,TEX,BOS,home,team_runs_5plus,0,10,0,0.4534,0,0.4534,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042),,leave_one_season_out,2025
2025,778553,2025-03-27,BOS@TEX,TEX,BOS,home,f5_total_4plus,1,10,1,0.473,-0.0599,0.4131,starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047) | opponent_starter_ip_bucket=missing(+0.047) | opponent_starter_kbb_bucket=missing(+0.047),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.060),leave_one_season_out,2025
2025,778553,2025-03-27,BOS@TEX,TEX,BOS,home,team_early_deficit_scored_next2,0,2,0,0.0848,0,0.0848,home_away+opponent_strength_bucket=home__50_55(+0.043) | home_away=home(+0.042),,leave_one_season_out,2025
2025,778555,2025-03-27,PHI@WSN,PHI,WSN,away,team_runs_5plus,1,10,0,0.4534,0,0.4534,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042),,leave_one_season_out,2025
2025,778555,2025-03-27,PHI@WSN,PHI,WSN,away,f5_total_4plus,0,10,1,0.473,-0.0599,0.4131,starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047) | opponent_starter_ip_bucket=missing(+0.047) | opponent_starter_kbb_bucket=missing(+0.047),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.060),leave_one_season_out,2025
2025,778555,2025-03-27,PHI@WSN,PHI,WSN,away,team_early_deficit_scored_next2,0,0,2,0,-0.1127,-0.1127,,home_away+opponent_strength_bucket=away__50_55(-0.071) | home_away=away(-0.042),leave_one_season_out,2025
2025,778555,2025-03-27,PHI@WSN,WSN,PHI,home,team_runs_5plus,0,10,0,0.4534,0,0.4534,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042),,leave_one_season_out,2025
2025,778555,2025-03-27,PHI@WSN,WSN,PHI,home,f5_total_4plus,0,10,1,0.473,-0.0599,0.4131,starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047) | opponent_starter_ip_bucket=missing(+0.047) | opponent_starter_kbb_bucket=missing(+0.047),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.060),leave_one_season_out,2025
2025,778555,2025-03-27,PHI@WSN,WSN,PHI,home,team_early_deficit_scored_next2,0,2,0,0.0848,0,0.0848,home_away+opponent_strength_bucket=home__50_55(+0.043) | home_away=home(+0.042),,leave_one_season_out,2025
2025,778545,2025-03-27,ATL@SD,ATL,SD,away,team_runs_5plus,0,10,0,0.4534,0,0.4534,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042),,leave_one_season_out,2025
2025,778545,2025-03-27,ATL@SD,ATL,SD,away,f5_total_4plus,1,10,1,0.473,-0.0599,0.4131,starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047) | opponent_starter_ip_bucket=missing(+0.047) | opponent_starter_kbb_bucket=missing(+0.047),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.060),leave_one_season_out,2025
2025,778545,2025-03-27,ATL@SD,ATL,SD,away,team_early_deficit_scored_next2,1,0,2,0,-0.1127,-0.1127,,home_away+opponent_strength_bucket=away__50_55(-0.071) | home_away=away(-0.042),leave_one_season_out,2025
2025,778545,2025-03-27,ATL@SD,SD,ATL,home,team_runs_5plus,1,10,0,0.4534,0,0.4534,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042),,leave_one_season_out,2025
2025,778545,2025-03-27,ATL@SD,SD,ATL,home,f5_total_4plus,1,10,1,0.473,-0.0599,0.4131,starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047) | opponent_starter_ip_bucket=missing(+0.047) | opponent_starter_kbb_bucket=missing(+0.047),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.060),leave_one_season_out,2025
2025,778545,2025-03-27,ATL@SD,SD,ATL,home,team_early_deficit_scored_next2,1,2,0,0.0848,0,0.0848,home_away+opponent_strength_bucket=home__50_55(+0.043) | home_away=home(+0.042),,leave_one_season_out,2025
2025,778554,2025-03-27,LAA@CWS,LAA,CWS,away,team_runs_5plus,0,10,0,0.4534,0,0.4534,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042),,leave_one_season_out,2025
2025,778554,2025-03-27,LAA@CWS,LAA,CWS,away,f5_total_4plus,0,10,1,0.473,-0.0599,0.4131,starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047) | opponent_starter_ip_bucket=missing(+0.047) | opponent_starter_kbb_bucket=missing(+0.047),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.060),leave_one_season_out,2025
2025,778554,2025-03-27,LAA@CWS,LAA,CWS,away,team_early_deficit_scored_next2,0,0,2,0,-0.1127,-0.1127,,home_away+opponent_strength_bucket=away__50_55(-0.071) | home_away=away(-0.042),leave_one_season_out,2025
2025,778554,2025-03-27,LAA@CWS,CWS,LAA,home,team_runs_5plus,1,10,0,0.4534,0,0.4534,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042),,leave_one_season_out,2025
2025,778554,2025-03-27,LAA@CWS,CWS,LAA,home,f5_total_4plus,0,10,1,0.473,-0.0599,0.4131,starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047) | opponent_starter_ip_bucket=missing(+0.047) | opponent_starter_kbb_bucket=missing(+0.047),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.060),leave_one_season_out,2025
2025,778554,2025-03-27,LAA@CWS,CWS,LAA,home,team_early_deficit_scored_next2,0,2,0,0.0848,0,0.0848,home_away+opponent_strength_bucket=home__50_55(+0.043) | home_away=home(+0.042),,leave_one_season_out,2025
2025,778558,2025-03-27,CLE@KC,CLE,KC,away,team_runs_5plus,1,10,0,0.4534,0,0.4534,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042),,leave_one_season_out,2025
2025,778558,2025-03-27,CLE@KC,CLE,KC,away,f5_total_4plus,1,10,1,0.473,-0.0599,0.4131,starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047) | opponent_starter_ip_bucket=missing(+0.047) | opponent_starter_kbb_bucket=missing(+0.047),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.060),leave_one_season_out,2025
2025,778558,2025-03-27,CLE@KC,CLE,KC,away,team_early_deficit_scored_next2,1,0,2,0,-0.1127,-0.1127,,home_away+opponent_strength_bucket=away__50_55(-0.071) | home_away=away(-0.042),leave_one_season_out,2025
2025,778558,2025-03-27,CLE@KC,KC,CLE,home,team_runs_5plus,0,10,0,0.4534,0,0.4534,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042),,leave_one_season_out,2025
2025,778558,2025-03-27,CLE@KC,KC,CLE,home,f5_total_4plus,1,10,1,0.473,-0.0599,0.4131,starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047) | opponent_starter_ip_bucket=missing(+0.047) | opponent_starter_kbb_bucket=missing(+0.047),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.060),leave_one_season_out,2025
2025,778558,2025-03-27,CLE@KC,KC,CLE,home,team_early_deficit_scored_next2,0,2,0,0.0848,0,0.0848,home_away+opponent_strength_bucket=home__50_55(+0.043) | home_away=home(+0.042),,leave_one_season_out,2025
2025,778559,2025-03-27,NYM@HOU,NYM,HOU,away,team_runs_5plus,0,10,0,0.4534,0,0.4534,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042),,leave_one_season_out,2025
2025,778559,2025-03-27,NYM@HOU,NYM,HOU,away,f5_total_4plus,0,10,1,0.473,-0.0599,0.4131,starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047) | opponent_starter_ip_bucket=missing(+0.047) | opponent_starter_kbb_bucket=missing(+0.047),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.060),leave_one_season_out,2025
2025,778559,2025-03-27,NYM@HOU,NYM,HOU,away,team_early_deficit_scored_next2,0,0,2,0,-0.1127,-0.1127,,home_away+opponent_strength_bucket=away__50_55(-0.071) | home_away=away(-0.042),leave_one_season_out,2025
2025,778559,2025-03-27,NYM@HOU,HOU,NYM,home,team_runs_5plus,0,10,0,0.4534,0,0.4534,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042),,leave_one_season_out,2025
2025,778559,2025-03-27,NYM@HOU,HOU,NYM,home,f5_total_4plus,0,10,1,0.473,-0.0599,0.4131,starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047) | opponent_starter_ip_bucket=missing(+0.047) | opponent_starter_kbb_bucket=missing(+0.047),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.060),leave_one_season_out,2025
2025,778559,2025-03-27,NYM@HOU,HOU,NYM,home,team_early_deficit_scored_next2,0,2,0,0.0848,0,0.0848,home_away+opponent_strength_bucket=home__50_55(+0.043) | home_away=home(+0.042),,leave_one_season_out,2025
2025,778561,2025-03-27,SF@CIN,SF,CIN,away,team_runs_5plus,1,10,0,0.4534,0,0.4534,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042),,leave_one_season_out,2025
2025,778561,2025-03-27,SF@CIN,SF,CIN,away,f5_total_4plus,1,10,1,0.473,-0.0599,0.4131,starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047) | opponent_starter_ip_bucket=missing(+0.047) | opponent_starter_kbb_bucket=missing(+0.047),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.060),leave_one_season_out,2025
2025,778561,2025-03-27,SF@CIN,SF,CIN,away,team_early_deficit_scored_next2,1,0,2,0,-0.1127,-0.1127,,home_away+opponent_strength_bucket=away__50_55(-0.071) | home_away=away(-0.042),leave_one_season_out,2025
2025,778561,2025-03-27,SF@CIN,CIN,SF,home,team_runs_5plus,0,10,0,0.4534,0,0.4534,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042),,leave_one_season_out,2025
2025,778561,2025-03-27,SF@CIN,CIN,SF,home,f5_total_4plus,1,10,1,0.473,-0.0599,0.4131,starter_confidence=none(+0.047) | opponent_starter_confidence=none(+0.047) | opponent_starter_ra9_bucket=missing(+0.047) | opponent_starter_ip_bucket=missing(+0.047) | opponent_starter_kbb_bucket=missing(+0.047),team_strength_bucket+opponent_strength_bucket=50_55__50_55(-0.060),leave_one_season_out,2025
2025,778561,2025-03-27,SF@CIN,CIN,SF,home,team_early_deficit_scored_next2,0,2,0,0.0848,0,0.0848,home_away+opponent_strength_bucket=home__50_55(+0.043) | home_away=home(+0.042),,leave_one_season_out,2025
2025,778562,2025-03-27,PIT@MIA,PIT,MIA,away,team_runs_5plus,0,10,0,0.4534,0,0.4534,offense_form_bucket+opponent_starter_ra9_bucket=50_55__missing(+0.074) | opponent_starter_confidence=none(+0.042) | opponent_starter_ra9_bucket=missing(+0.042) | opponent_starter_ip_bucket=missing(+0.042) | opponent_starter_kbb_bucket=missing(+0.042),,leave_one_season_out,2025
